relevance_score,completeness_score,hallucination_detected,latency_ms,estimated_tokens,estimated_cost_usd,keywords_from_context,num_context_chunks,num_response_sentences,index,num_hallucinated_sentences
1.0,0.5,False,,5,1e-05,"['what', 'dinner', 'not', 'sure']",2,1,849,0
1.0,0.6,False,,5,1e-05,"['not', 'sure', 'how', 'about', 'pizza']",2,1,850,0
1.0,0.6667,False,,6,1.2e-05,"['pizza', 'how', 'about', 'you', 'had', 'lunch']",2,1,851,0
1.0,0.5,False,,5,1e-05,"['pizza', 'you', 'had', 'lunch', 'but', 'love']",2,1,852,0
1.0,0.8,False,,5,1e-05,"['pizza', 'but', 'love', 'everybody', 'loves']",2,1,853,0
1.0,0.7143,False,,10,2e-05,"['pizza', 'everybody', 'loves', 'why', 'can', 'have', 'dinner']",2,1,854,0
1.0,0.375,False,,5,1e-05,"['why', 'can', 'have', 'pizza', 'dinner', 'because', 'you', 'need']",2,1,855,0
1.0,0.4,False,,6,1.2e-05,"['variety', 'because', 'you', 'need', 'what']",2,1,856,0
1.0,0.75,False,,11,2.2e-05,"['what', 'variety', 'different', 'things', 'not', 'same', 'thing', 'all']",2,1,857,0
1.0,0.125,False,,14,2.8e-05,"['pizza', 'different', 'things', 'not', 'same', 'thing', 'all', 'time']",2,1,858,0
1.0,0.5,False,,11,2.2e-05,"['pizza', 'mean', 'instead', 'you', 'like', 'pepperoni', 'cheese', 'salad']",2,1,859,0
1.0,1.0,False,,8,1.6e-05,"['need', 'save', 'money', 'why']",2,1,860,0
1.0,0.5714,False,,8,1.6e-05,"['need', 'why', 'save', 'money', 'because', 'buy', 'house']",2,1,861,0
1.0,0.5,False,,7,1.4e-05,"['house', 'because', 'need', 'buy', 'but', 'expensive']",2,1,862,0
1.0,0.5714,False,,9,1.8e-05,"['but', 'house', 'expensive', 'why', 'need', 'save', 'money']",2,1,863,0
1.0,0.6667,False,,8,1.6e-05,"['need', 'save', 'why', 'money', 'how', 'much']",2,1,864,0
1.0,0.7143,False,,10,2e-05,"['need', 'save', 'how', 'much', 'enough', 'down', 'payment']",2,1,865,0
1.0,0.2857,False,,5,1e-05,"['need', 'save', 'enough', 'down', 'payment', 'how', 'much']",2,1,866,0
1.0,0.5,False,,8,1.6e-05,"['how', 'much', 'about', '000']",2,1,867,0
0.8352,0.75,False,,10,2e-05,"['about', '000', 'thirty', 'thousand', 'dollars', 'will', 'take', 'forever']",2,2,868,0
1.0,0.25,False,,7,1.4e-05,"['thirty', 'thousand', 'dollars', 'will', 'take', 'forever', 'not', 'save']",2,1,869,0
0.96,0.5,True,,8,1.6e-05,"['not', 'save', 'every', 'penny', 'okay', 'here', 'seven', 'pennies']",2,2,870,1
1.0,0.6667,False,,9,1.8e-05,"['ocean', 'big', 'you', 'can', 'see', 'end']",2,1,871,0
1.0,0.3333,False,,7,1.4e-05,"['you', 'can', 'see', 'end', 'goes', 'forever']",2,1,872,0
1.0,0.5,False,,7,1.4e-05,"['goes', 'forever', 'deep', 'too']",2,1,873,0
1.0,0.8,False,,8,1.6e-05,"['deep', 'too', 'think', 'five', 'miles']",2,1,874,0
1.0,0.4286,False,,7,1.4e-05,"['think', 'five', 'miles', 'deep', 'there', 'fish', 'bottom']",2,1,875,0
1.0,1.0,False,,10,2e-05,"['there', 'fish', 'bottom', 'top']",2,1,876,0
1.0,0.6667,False,,8,1.6e-05,"['there', 'fish', 'more', 'top', 'bottom', 'people']",2,1,877,0
1.0,0.8,False,,7,1.4e-05,"['more', 'there', 'fish', 'people', 'think']",2,1,878,0
0.7665,0.5714,False,,10,2e-05,"['fish', 'think', 'there', 'more', 'hope', 'love', 'eat']",2,2,879,0
1.0,0.3333,False,,4,8e-06,"['upset', 'mom', 'why']",2,1,880,0
0.9129,0.875,False,,15,3e-05,"['her', 'why', 'warned', 'about', 'new', 'boyfriend', 'she', 'didn']",2,2,881,0
1.0,0.0,False,,3,6e-06,"['her', 'warned', 'about', 'new', 'boyfriend', 'she', 'didn', 'listen']",2,1,882,0
0.9355,0.75,False,,20,4e-05,"['her', 'what', 'happened', 'gave', '000', 'birthday', 'told', 'spend']",2,2,883,0
1.0,0.125,False,,7,1.4e-05,"['her', 'gave', '000', 'birthday', 'told', 'spend', 'herself', 'very']",2,1,884,0
1.0,0.625,False,,12,2.4e-05,"['very', 'nice', 'you', 'found', 'out', 'she', 'gave', 'her']",2,1,885,0
1.0,0.25,False,,6,1.2e-05,"['she', 'found', 'out', 'gave', 'her', 'new', 'boyfriend', 'why']",2,1,886,0
1.0,0.625,False,,10,2e-05,"['why', 'did', 'she', 'said', 'would', 'buy', 'her', 'nice']",2,1,887,0
1.0,0.25,False,,6,1.2e-05,"['said', 'would', 'buy', 'her', 'nice', 'ring', 'what', 'wrong']",2,1,888,0
0.8298,0.75,False,,12,2.4e-05,"['what', 'wrong', 'went', 'las', 'vegas', 'lost', 'all', 'gambling']",2,2,889,0
1.0,0.25,False,,9,1.8e-05,"['went', 'las', 'vegas', 'lost', 'all', 'gambling', 'hope', 'your']",2,1,890,0
1.0,0.8333,False,,8,1.6e-05,"['talk', 'each', 'other', 'animals', 'course', 'they']",2,1,891,0
1.0,0.5714,False,,6,1.2e-05,"['they', 'talk', 'course', 'each', 'other', 'what', 'about']",2,1,892,0
1.0,0.8333,False,,6,1.2e-05,"['they', 'talk', 'about', 'what', 'other', 'animals']",2,1,893,0
1.0,0.7143,False,,7,1.4e-05,"['they', 'talk', 'about', 'other', 'animals', 'what', 'else']",2,1,894,0
1.0,0.7143,False,,8,1.6e-05,"['they', 'talk', 'about', 'what', 'else', 'food', 'weather']",2,1,895,0
1.0,0.6,False,,6,1.2e-05,"['they', 'talk', 'about', 'food', 'weather']",2,1,896,0
1.0,1.0,False,,7,1.4e-05,"['they', 'talk', 'about', 'course']",2,1,897,0
1.0,0.6667,False,,7,1.4e-05,"['they', 'about', 'course', 'talk', 'what', 'say']",2,1,898,0
1.0,0.6667,False,,8,1.6e-05,"['they', 'say', 'what', 'about', 'funny', 'looking']",2,1,899,0
0.9558,0.6667,True,,13,2.6e-05,"['funny', 'looking', 'they', 'say', 'not', 'animals']",2,2,900,1
1.0,0.7143,False,,9,1.8e-05,"['funny', 'looking', 'not', 'animals', 'because', 'wear', 'clothes']",2,1,901,0
1.0,0.5,False,,7,1.4e-05,"['have', 'clean', 'house', 'yes', 'very', 'dirty']",2,1,902,0
1.0,0.5,False,,5,1e-05,"['yes', 'very', 'dirty', 'you', 'can', 'help']",2,1,903,0
1.0,0.25,False,,3,6e-06,"['you', 'can', 'help', 'why']",2,1,904,0
1.0,0.8333,False,,7,1.4e-05,"['why', 'because', 'you', 'helped', 'make', 'dirty']",2,1,905,0
1.0,0.4286,False,,8,1.6e-05,"['you', 'because', 'helped', 'make', 'dirty', 'what', 'want']",2,1,906,0
1.0,0.8,False,,8,1.6e-05,"['you', 'want', 'what', 'clean', 'bathroom']",2,1,907,0
1.0,0.2,False,,6,1.2e-05,"['want', 'you', 'clean', 'bathroom', 'easy']",2,1,908,0
1.0,0.8333,False,,14,2.8e-05,"['easy', 'clean', 'sink', 'tub', 'counter', 'toilet']",2,1,909,0
1.0,0.2857,False,,7,1.4e-05,"['clean', 'sink', 'tub', 'counter', 'toilet', 'lot', 'work']",2,1,910,0
1.0,0.6667,False,,6,1.2e-05,"['lot', 'work', 'tell', 'when', 'you', 'finish']",2,1,911,0
0.774,0.625,False,,14,2.8e-05,"['you', 'tell', 'when', 'finish', 'don', 'think', 'just', 'give']",2,2,912,0
1.0,0.5,False,,5,1e-05,"['you', 'watching', 'too', 'much', 'what', 'mean']",2,1,913,0
1.0,0.8333,False,,8,1.6e-05,"['you', 'mean', 'what', 'wasting', 'your', 'life']",2,1,914,0
1.0,0.2857,False,,5,1e-05,"['mean', 'you', 'wasting', 'your', 'life', 'having', 'fun']",2,1,915,0
1.0,0.75,False,,9,1.8e-05,"['having', 'fun', 'you', 'sitting', 'there', 'your', 'mouth', 'open']",2,1,916,0
1.0,0.25,False,,3,6e-06,"['you', 'sitting', 'there', 'your', 'mouth', 'open', 'who', 'cares']",2,1,917,0
0.7427,0.5,False,,6,1.2e-05,"['who', 'cares', 'care', 'something']",2,2,918,0
0.8352,0.75,False,,6,1.2e-05,"['something', 'care', 'okay', 'did']",2,2,919,0
1.0,0.6,False,,5,1e-05,"['did', 'okay', 'something', 'what', 'you']",2,1,920,0
1.0,0.4,False,,6,1.2e-05,"['what', 'did', 'you', 'turned', 'volume']",2,1,921,0
1.0,0.6667,False,,11,2.2e-05,"['turned', 'volume', 'not', 'what', 'meant', 'something']",2,1,922,0
0.7374,0.625,False,,9,1.8e-05,"['something', 'not', 'what', 'meant', 'will', 'you', 'leave', 'alone']",2,2,923,0
1.0,0.3333,False,,5,1e-05,"['did', 'you', 'write', 'letter', 'grandma', 'yes']",2,1,924,0
1.0,0.8571,False,,7,1.4e-05,"['did', 'yes', 'you', 'tell', 'her', 'about', 'school']",2,1,925,0
1.0,0.5,False,,8,1.6e-05,"['her', 'school', 'did', 'you', 'tell', 'about', 'told', 'fun']",2,1,926,0
1.0,0.5,False,,9,1.8e-05,"['told', 'her', 'school', 'fun', 'did', 'you', 'put', 'letter']",2,1,927,0
1.0,0.4286,False,,8,1.6e-05,"['envelope', 'did', 'you', 'put', 'letter', 'yes', 'sealed']",2,1,928,0
1.0,0.7143,False,,9,1.8e-05,"['envelope', 'yes', 'sealed', 'did', 'you', 'put', 'stamp']",2,1,929,0
1.0,0.5,False,,7,1.4e-05,"['did', 'you', 'put', 'stamp', 'envelope', 'couldn', 'find', 'any']",2,1,930,0
1.0,0.4286,False,,7,1.4e-05,"['couldn', 'find', 'any', 'stamps', 'they', 'kitchen', 'drawer']",2,1,931,0
0.9435,0.625,True,,11,2.2e-05,"['they', 'kitchen', 'drawer', 'okay', 'just', 'put', 'stamp', 'envelope']",2,2,932,1
1.0,0.5,False,,13,2.6e-05,"['envelope', 'okay', 'just', 'put', 'stamp', 'give', 'mail', 'you']",2,1,933,0
1.0,0.625,False,,10,2e-05,"['mail', 'give', 'envelope', 'you', 'when', 'grandma', 'going', 'learn']",2,1,934,0
1.0,0.25,False,,4,8e-06,"['why', 'you', 'yawning', 'sleepy']",2,1,935,0
1.0,0.8,False,,8,1.6e-05,"['sleepy', 'why', 'don', 'you', 'bed']",2,1,936,0
1.0,0.4286,False,,8,1.6e-05,"['why', 'don', 'you', 'bed', 'want', 'watch', 'show']",2,1,937,0
1.0,0.5714,False,,6,1.2e-05,"['want', 'watch', 'show', 'maybe', 'you', 'should', 'record']",2,1,938,0
1.0,0.5714,False,,6,1.2e-05,"['maybe', 'you', 'should', 'record', 'tape', 'recorder', 'broken']",2,1,939,0
1.0,0.625,False,,8,1.6e-05,"['tape', 'recorder', 'broken', 'then', 'you', 'should', 'watch', 'rerun']",2,1,940,0
0.8449,0.5,False,,8,1.6e-05,"['then', 'you', 'should', 'watch', 'rerun', 'why', 'watching', 'original']",2,2,941,0
1.0,0.625,False,,10,2e-05,"['why', 'watching', 'original', 'but', 'you', 'asleep', 'about', 'one']",2,1,942,0
1.0,0.25,False,,11,2.2e-05,"['but', 'you', 'asleep', 'about', 'one', 'minute', 'just', 'yawning']",2,1,943,0
0.9493,0.5,True,,11,2.2e-05,"['just', 'yawning', 'because', 'commercials', 'okay', 'tell', 'you', 'how']",2,2,944,1
1.0,0.1429,False,,3,6e-06,"['okay', 'tell', 'you', 'how', 'show', 'ends', 'zzz']",2,1,945,0
1.0,0.0,False,,2,4e-06,['sunday'],2,1,946,0
1.0,1.0,False,,6,1.2e-05,"['you', 'know', 'what', 'means']",2,1,947,0
1.0,0.2,False,,3,6e-06,"['you', 'know', 'what', 'means', 'forgot']",2,1,948,0
1.0,0.75,False,,8,1.6e-05,"['forgot', 'sunday', 'means', 'church']",2,1,949,0
1.0,0.25,False,,4,8e-06,"['sunday', 'means', 'church', 'yeah']",2,1,950,0
1.0,0.75,False,,7,1.4e-05,"['yeah', 'put', 'coat', 'tie']",2,1,951,0
1.0,0.25,False,,2,4e-06,"['put', 'coat', 'tie', 'why']",2,1,952,0
1.0,0.8,False,,8,1.6e-05,"['why', 'show', 'respect', 'god', 'others']",2,1,953,0
1.0,0.5,False,,10,2e-05,"['show', 'respect', 'god', 'others', 'glad', 'sunday', 'only', 'once']",2,1,954,0
1.0,0.375,False,,8,1.6e-05,"['glad', 'sunday', 'only', 'once', 'week', 'hope', 'god', 'didn']",2,1,955,0
1.0,0.2,False,,5,1e-05,"['hope', 'god', 'didn', 'hear', 'forgive']",2,1,956,0
1.0,0.2,False,,8,1.6e-05,"['did', 'you', 'feed', 'cat', 'minute']",2,1,957,0
0.8558,0.75,False,,10,2e-05,"['minute', 'cat', 'meowing', 'hungry']",2,2,958,0
0.9246,0.625,False,,9,1.8e-05,"['cat', 'meowing', 'hungry', 'okay', 'feed', 'him', 'right', 'now']",2,2,959,0
1.0,0.5,False,,7,1.4e-05,"['him', 'okay', 'feed', 'right', 'now', 'you', 'shouldn', 'make']",2,1,960,0
1.0,0.2857,False,,6,1.2e-05,"['you', 'shouldn', 'make', 'him', 'wait', 'doing', 'homework']",2,1,961,0
1.0,0.8571,False,,9,1.8e-05,"['homework', 'doing', 'cat', 'doesn', 'care', 'about', 'your']",2,1,962,0
1.0,0.7143,False,,8,1.6e-05,"['cat', 'doesn', 'care', 'about', 'your', 'homework', 'anything']",2,1,963,0
1.0,0.4286,False,,7,1.4e-05,"['cat', 'doesn', 'care', 'about', 'anything', 'way', 'cats']",2,1,964,0
1.0,0.7143,False,,7,1.4e-05,"['way', 'cats', 'all', 'they', 'think', 'about', 'themselves']",2,1,965,0
1.0,0.375,False,,8,1.6e-05,"['all', 'they', 'think', 'about', 'themselves', 'maybe', 'should', 'get']",2,1,966,0
0.6572,0.375,False,,8,1.6e-05,"['maybe', 'should', 'get', 'rid', 'him', 'course', 'not', 'family']",2,2,967,0
1.0,0.3333,False,,3,6e-06,"['hate', 'shaving', 'too']",2,1,968,0
1.0,0.8,False,,6,1.2e-05,"['too', 'just', 'cut', 'myself', 'again']",2,1,969,0
1.0,0.5,False,,7,1.4e-05,"['just', 'cut', 'myself', 'again', 'did', 'you', 'use', 'new']",2,1,970,0
0.7864,0.625,False,,13,2.6e-05,"['new', 'blades', 'cut', 'did', 'you', 'use', 'blade', 'doesn']",2,2,971,0
1.0,0.25,False,,9,1.8e-05,"['blades', 'cut', 'doesn', 'matter', 'old', 'new', 'maybe', 'you']",2,1,972,0
1.0,0.25,False,,16,3.2e-05,"['they', 'maybe', 'you', 'should', 'use', 'electric', 'shaver', 'make']",2,1,973,0
1.0,0.0,False,,6,1.2e-05,"['they', 'make', 'lot', 'noise', 'but', 'don', 'give', 'close']",2,1,974,0
1.0,0.2857,False,,5,1e-05,"['maybe', 'you', 'should', 'stop', 'shaving', 'grow', 'beard']",2,1,975,0
0.7456,0.6,False,,5,1e-05,"['grow', 'beard', 'sure', 'why', 'not']",2,2,976,0
1.0,0.625,False,,10,2e-05,"['sure', 'why', 'not', 'because', 'food', 'other', 'stuff', 'sticks']",2,1,977,0
0.9549,0.25,True,,21,4.2e-05,"['because', 'food', 'other', 'stuff', 'sticks', 'beard', 'hmm', 'here']",2,3,978,2
1.0,0.5,False,,2,4e-06,"['excuse', 'yes']",2,1,979,0
1.0,0.75,False,,6,1.2e-05,"['yes', 'you', 'reading', 'paper']",2,1,980,0
0.703,0.6,False,,7,1.4e-05,"['you', 'reading', 'paper', 'help', 'yourself']",2,2,981,0
1.0,0.75,False,,11,2.2e-05,"['help', 'yourself', 'asked', 'because', 'paper', 'sitting', 'next', 'you']",2,1,982,0
0.8906,0.375,False,,11,2.2e-05,"['you', 'asked', 'because', 'paper', 'sitting', 'next', 'thank', 'polite']",2,2,983,0
1.0,0.5,False,,8,1.6e-05,"['you', 'thank', 'polite', 'ask', 'some', 'people', 'would', 'just']",2,1,984,0
0.7798,0.625,False,,10,2e-05,"['some', 'people', 'would', 'just', 'pick', 'yes', 'know', 'rude']",2,2,985,0
1.0,0.375,False,,7,1.4e-05,"['yes', 'know', 'some', 'people', 'rude', 'always', 'try', 'polite']",2,1,986,0
1.0,0.0,False,,4,8e-06,"['always', 'try', 'polite']",2,1,987,0
1.0,1.0,False,,9,1.8e-05,"['world', 'needs', 'more', 'polite', 'people', 'like']",2,1,988,0
1.0,0.25,False,,6,1.2e-05,"['world', 'needs', 'more', 'polite', 'people', 'like', 'agree', '100']",2,1,989,0
1.0,0.5,False,,6,1.2e-05,"['mom', 'want', 'puppy', 'let', 'think', 'about']",2,1,990,0
1.0,0.8333,False,,9,1.8e-05,"['think', 'about', 'let', 'why', 'you', 'have']",2,1,991,0
1.0,0.375,False,,6,1.2e-05,"['why', 'you', 'have', 'think', 'about', 'because', 'puppy', 'costs']",2,1,992,0
0.791,0.4286,True,,10,2e-05,"['because', 'puppy', 'costs', 'money', 'doesn', 'puppies', 'free']",2,2,993,1
1.0,0.625,False,,8,1.6e-05,"['doesn', 'puppies', 'free', 'yes', 'but', 'puppy', 'needs', 'shots']",2,1,994,0
1.0,0.3333,False,,4,8e-06,"['shots', 'yes', 'but', 'puppy', 'needs', 'what']",2,1,995,0
0.8762,0.875,False,,13,2.6e-05,"['shots', 'get', 'what', 'won', 'sick', 'just', 'like', 'you']",2,2,996,0
1.0,0.25,False,,4,8e-06,"['get', 'shots', 'won', 'sick', 'just', 'like', 'you', 'hate']",2,1,997,0
0.8334,0.7143,False,,10,2e-05,"['food', 'hate', 'shots', 'puppy', 'eats', 'costs', 'money']",2,2,998,0
0.7571,0.5,False,,12,2.4e-05,"['food', 'puppy', 'eats', 'costs', 'money', 'problem', 'give', 'him']",2,2,999,0
0.8155,0.25,False,,13,2.6e-05,"['don', 'problem', 'give', 'him', 'food', 'off', 'plate', 'you']",2,2,1000,0
1.0,0.4286,False,,5,1e-05,"['look', 'all', 'these', 'kittens', 'how', 'many', 'there']",2,1,1001,0
1.0,0.25,False,,2,4e-06,"['how', 'many', 'there', 'eight']",2,1,1002,0
1.0,0.75,False,,6,1.2e-05,"['eight', 'they', 'all', 'cute']",2,1,1003,0
1.0,0.625,False,,9,1.8e-05,"['they', 'all', 'cute', 'yes', 'but', 'can', 'keep', 'them']",2,1,1004,0
1.0,0.5,False,,9,1.8e-05,"['them', 'yes', 'but', 'can', 'keep', 'what', 'you', 'going']",2,1,1005,0
0.7331,0.875,False,,13,2.6e-05,"['you', 'going', 'them', 'what', 'give', 'away', 'want', 'one']",2,2,1006,0
1.0,0.25,False,,7,1.4e-05,"['one', 'going', 'give', 'them', 'away', 'you', 'want', 'yes']",2,1,1007,0
1.0,0.5714,False,,6,1.2e-05,"['one', 'yes', 'would', 'love', 'which', 'you', 'want']",2,1,1008,0
0.908,0.5,False,,10,2e-05,"['one', 'which', 'you', 'want', 'all', 'black']",2,2,1009,0
1.0,0.6667,False,,9,1.8e-05,"['one', 'all', 'black', 'yes', 'like', 'too']",2,1,1010,0
1.0,0.4286,False,,7,1.4e-05,"['yes', 'like', 'one', 'too', 'call', 'him', 'blacky']",2,1,1011,0
1.0,0.4286,False,,5,1e-05,"['parents', 'church', 'every', 'sunday', 'they', 'trust', 'god']",2,1,1012,0
1.0,0.6667,False,,8,1.6e-05,"['they', 'trust', 'god', 'hope', 'will', 'heaven']",2,1,1013,0
1.0,0.6,False,,4,8e-06,"['they', 'will', 'hope', 'heaven', 'probably']",2,1,1014,0
1.0,0.5714,False,,7,1.4e-05,"['they', 'probably', 'will', 'but', 'one', 'knows', 'sure']",2,1,1015,0
1.0,0.25,False,,5,1e-05,"['sure', 'but', 'one', 'knows']",2,1,1016,0
1.0,0.8571,False,,9,1.8e-05,"['sure', 'one', 'knows', 'what', 'happens', 'after', 'die']",2,1,1017,0
1.0,0.25,False,,14,2.8e-05,"['one', 'knows', 'what', 'happens', 'after', 'die', 'good', 'will']",2,1,1018,0
1.0,0.375,False,,7,1.4e-05,"['good', 'will', 'happy', 'heaven', 'god', 'what', 'many', 'people']",2,1,1019,0
1.0,0.5,False,,13,2.6e-05,"['what', 'many', 'people', 'believe', 'bad', 'will', 'unhappy', 'forever']",2,1,1020,0
1.0,0.4286,False,,9,1.8e-05,"['hell', 'bad', 'will', 'unhappy', 'forever', 'don', 'want']",2,1,1021,0
1.0,0.625,False,,11,2.2e-05,"['don', 'want', 'hell', 'let', 'church', 'your', 'parents', 'sunday']",2,1,1022,0
1.0,0.5,False,,6,1.2e-05,"['husband', 'died', 'sorry', 'you']",2,1,1023,0
1.0,0.6667,False,,3,6e-06,"['you', 'sorry', 'thank']",2,1,1024,0
1.0,0.6,False,,5,1e-05,"['thank', 'you', 'when', 'did', 'die']",2,1,1025,0
1.0,0.5,False,,6,1.2e-05,"['when', 'did', 'die', 'couple', 'months', 'ago']",2,1,1026,0
1.0,0.5714,False,,5,1e-05,"['couple', 'months', 'ago', 'you', 'still', 'miss', 'him']",2,1,1027,0
1.0,0.625,False,,11,2.2e-05,"['him', 'you', 'still', 'miss', 'yes', 'but', 'talk', 'almost']",2,1,1028,0
1.0,0.125,False,,6,1.2e-05,"['yes', 'but', 'talk', 'him', 'almost', 'every', 'day', 'when']",2,1,1029,0
1.0,0.75,False,,11,2.2e-05,"['when', 'you', 'church', 'call', 'him', 'his', 'cell', 'phone']",2,1,1030,0
1.0,0.25,False,,5,1e-05,"['when', 'call', 'him', 'his', 'cell', 'phone', 'what', 'you']",2,1,1031,0
1.0,0.625,False,,8,1.6e-05,"['what', 'you', 'mean', 'buried', 'him', 'his', 'cell', 'phone']",2,1,1032,0
1.0,0.375,False,,9,1.8e-05,"['buried', 'him', 'his', 'cell', 'phone', 'what', 'will', 'you']",2,1,1033,0
1.0,0.4,False,,6,1.2e-05,"['today', 'friday', 'thirteenth', 'bad', 'day']",2,1,1034,0
1.0,0.5,False,,7,1.4e-05,"['bad', 'day', 'supposed', 'unlucky']",2,1,1035,0
1.0,0.8571,False,,9,1.8e-05,"['supposed', 'unlucky', 'you', 'stay', 'home', 'all', 'day']",2,1,1036,0
1.0,0.1429,False,,6,1.2e-05,"['you', 'supposed', 'stay', 'home', 'all', 'day', 'what']",2,1,1037,0
1.0,0.8333,False,,13,2.6e-05,"['what', 'friend', 'stayed', 'hotel', 'friday', 'thirteenth']",2,1,1038,0
1.0,0.1667,False,,5,1e-05,"['friend', 'stayed', 'hotel', 'friday', 'thirteenth', 'mistake']",2,1,1039,0
1.0,0.75,False,,9,1.8e-05,"['mistake', 'stayed', 'thirteenth', 'floor']",2,1,1040,0
1.0,0.4,False,,3,6e-06,"['stayed', 'thirteenth', 'floor', 'what', 'happened']",2,1,1041,0
1.0,0.6667,False,,5,1e-05,"['what', 'happened', 'someone', 'stole', 'his', 'laptop']",2,1,1042,0
1.0,0.2,False,,6,1.2e-05,"['someone', 'stole', 'his', 'laptop', 'asking']",2,1,1043,0
0.7541,0.8333,False,,10,2e-05,"['asking', 'learned', 'his', 'lesson', 'home', 'today']",2,2,1044,0
1.0,0.25,False,,3,6e-06,"['you', 'really', 'love', 'course']",2,1,1045,0
1.0,0.5,False,,3,6e-06,"['course', 'prove']",2,1,1046,0
1.0,1.0,False,,6,1.2e-05,"['prove', 'how', 'can']",2,1,1047,0
1.0,0.4,False,,5,1e-05,"['how', 'can', 'prove', 'take', 'dinner']",2,1,1048,0
0.8585,0.5,False,,12,2.4e-05,"['take', 'dinner', 'all', 'have']",2,2,1049,0
1.0,0.7143,False,,14,2.8e-05,"['all', 'have', 'take', 'nice', 'restaurant', 'not', 'mcdonald']",2,1,1050,0
1.0,0.625,False,,7,1.4e-05,"['nice', 'restaurant', 'take', 'not', 'mcdonald', 'but', 'costs', 'money']",2,1,1051,0
1.0,0.375,False,,10,2e-05,"['but', 'nice', 'restaurant', 'costs', 'money', 'yes', 'you', 'have']",2,1,1052,0
1.0,0.2857,False,,6,1.2e-05,"['yes', 'you', 'have', 'make', 'reservation', 'such', 'hassle']",2,1,1053,0
1.0,0.6667,False,,8,1.6e-05,"['such', 'hassle', 'knew', 'you', 'didn', 'love']",2,1,1054,0
0.8912,0.5,False,,12,2.4e-05,"['okay', 'knew', 'you', 'didn', 'love', 'make', 'reservation', 'right']",2,2,1055,0
1.0,0.3333,False,,4,8e-06,"['parents', 'divorced', 'mine']",2,1,1056,0
1.0,0.8571,False,,7,1.4e-05,"['mine', 'why', 'did', 'your', 'parents', 'get', 'divorced']",2,1,1057,0
1.0,0.25,False,,7,1.4e-05,"['why', 'did', 'your', 'parents', 'get', 'divorced', 'father', 'found']",2,1,1058,0
1.0,0.3333,False,,5,1e-05,"['father', 'found', 'new', 'girlfriend', 'too', 'bad']",2,1,1059,0
1.0,0.6,False,,7,1.4e-05,"['too', 'bad', 'mother', 'hurt', 'angry']",2,1,1060,0
0.904,0.625,False,,10,2e-05,"['she', 'mother', 'hurt', 'angry', 'had', 'good', 'reason', 'what']",2,2,1061,0
1.0,0.375,False,,8,1.6e-05,"['she', 'had', 'good', 'reason', 'what', 'did', 'told', 'him']",2,1,1062,0
1.0,0.25,False,,6,1.2e-05,"['she', 'told', 'him', 'drop', 'his', 'girlfriend', 'what', 'did']",2,1,1063,0
1.0,0.5,False,,7,1.4e-05,"['what', 'did', 'your', 'father', 'moved', 'out', 'our', 'house']",2,1,1064,0
1.0,0.5,False,,9,1.8e-05,"['moved', 'out', 'our', 'house', 'guess', 'really', 'liked', 'his']",2,1,1065,0
1.0,0.25,False,,10,2e-05,"['guess', 'really', 'liked', 'his', 'new', 'girlfriend', 'yes', 'but']",2,1,1066,0
1.0,0.3333,False,,4,8e-06,"['grandma', 'apartment', 'smells', 'funny', 'does', 'mine']",2,1,1067,0
1.0,0.6667,False,,10,2e-05,"['does', 'mine', 'think', 'old', 'people', 'smell']",2,1,1068,0
1.0,0.2,False,,2,4e-06,"['think', 'old', 'people', 'smell', 'really']",2,1,1069,0
0.9139,0.875,False,,14,2.8e-05,"['you', 'really', 'yes', 'think', 'when', 'get', 'old', 'begin']",2,2,1070,0
1.0,0.0,False,,7,1.4e-05,"['you', 'yes', 'think', 'when', 'get', 'old', 'begin', 'smell']",2,1,1071,0
1.0,1.0,False,,10,2e-05,"['like', 'fruit', 'too', 'ripe', 'yes', 'just']",2,1,1072,0
1.0,0.25,False,,6,1.2e-05,"['yes', 'just', 'like', 'fruit', 'too', 'ripe', 'but', 'smell']",2,1,1073,0
1.0,0.75,False,,10,2e-05,"['smell', 'but', 'different', 'yes', 'old', 'people', 'don', 'like']",2,1,1074,0
1.0,0.375,False,,9,1.8e-05,"['smell', 'like', 'yes', 'old', 'people', 'don', 'fruit', 'they']",2,1,1075,0
1.0,0.75,False,,10,2e-05,"['smell', 'thrift', 'shop', 'they', 'like', 'yes', 'has', 'same']",2,1,1076,0
1.0,0.4286,False,,6,1.2e-05,"['yes', 'smell', 'thrift', 'shop', 'has', 'same', 'old']",2,1,1077,0
1.0,0.7143,False,,9,1.8e-05,"['stamps', 'price', 'goes', 'think', 'used', 'cost', 'penny']",2,1,1078,0
1.0,0.375,False,,7,1.4e-05,"['think', 'stamps', 'used', 'cost', 'penny', 'long', 'time', 'ago']",2,1,1079,0
1.0,0.4,False,,7,1.4e-05,"['long', 'time', 'ago', 'before', 'born']",2,1,1080,0
1.0,0.6,False,,8,1.6e-05,"['before', 'born', 'now', 'stamp', 'cents']",2,1,1081,0
1.0,0.6667,False,,10,2e-05,"['cents', 'now', 'stamp', 'but', 'may', 'will']",2,1,1082,0
1.0,0.5,False,,10,2e-05,"['but', 'may', 'will', 'cents', 'have', 'you', 'ever', 'lost']",2,1,1083,0
1.0,0.2857,False,,6,1.2e-05,"['have', 'you', 'ever', 'lost', 'letter', 'mail', 'haven']",2,1,1084,0
